duplicate_group_id,document_id,duplicate_type,compared_document_id,sha256_match,recommended_action,notes
EXACT-c0b77c6c94a8,GDL-9c9e3914231c,exact_duplicate,GDL-9c9e3914231c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-DC9C3ACD4CAC/versions/2019-03-18_1023710/full_text/증평생활관 직원관리 지침(2019. 3. 18. 제195호).hwp
EXACT-c0f44916b5ee,GDL-a618fe71808a,exact_duplicate,GDL-a618fe71808a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-C1B0F4B80772/versions/2018-09-10_1019151/full_text/학생부종합전형 공정성 확보시스템 운영 지침(2018.9.10.지침 제176호).hwp
EXACT-c2d382020289,GDL-4a9ba9daf042,exact_duplicate,GDL-4a9ba9daf042,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/교무과/GUIDE-55FFCF0ACAE6_전임교원 신규채용 전형지침 20171018/전임교원 신규채용 전형지침_20171018_지침제135호.hwp
EXACT-c2d382020289,GDL-4a9ba9daf042,exact_duplicate,GDL-4a9ba9daf042,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-55FFCF0ACAE6/versions/2017-10-23_1011646/full_text/전임교원 신규채용 전형지침_20171018_지침제135호.hwp
EXACT-c334b9ec6c81,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-85D7B765E265_전임교원 강의책임시간 감면 지침/국립한국교통대학교 전임교원 강의책임시간 감면 지침.hwp
EXACT-c334b9ec6c81,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85D7B765E265/versions/2026-02-19_1086501/full_text/국립한국교통대학교 전임교원 강의책임시간 감면 지침.hwp
EXACT-c33df4f812d7,GDL-55ec12c3354d,exact_duplicate,GDL-55ec12c3354d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총무과/GUIDE-83E3D40CA710_대학회계직원 인사운영 지침/한국교통대학교 대학회계직원 인사운영 지침(2021.11.8. 지침 제356호).hwp
EXACT-c33df4f812d7,GDL-55ec12c3354d,exact_duplicate,GDL-55ec12c3354d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-83E3D40CA710/versions/2021-11-08_1046987/full_text/한국교통대학교 대학회계직원 인사운영 지침(2021.11.8. 지침 제356호).hwp
EXACT-c377d0668fcc,GDL-f2f8b1295412,exact_duplicate,GDL-f2f8b1295412,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-D2124BB316B4/versions/2025-12-03_1084397/full_text/국립한국교통대학교 학생자치기구 선거 시행세칙 전문(2025.12.03.개정안).hwp
EXACT-c433b85fbc2b,GDL-b3d82c3998b5,exact_duplicate,GDL-b3d82c3998b5,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/LINC+사업단/GUIDE-FD4C6766D92B_지역상생협력단 지역협업센터 운영지침 지침/한국교통대학교 지역상생협력단 지역협업센터 운영지침 개정지침.hwp
EXACT-c433b85fbc2b,GDL-b3d82c3998b5,exact_duplicate,GDL-b3d82c3998b5,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-FD4C6766D92B/versions/2020-05-21_1032846/full_text/한국교통대학교 지역상생협력단 지역협업센터 운영지침 개정지침.hwp
EXACT-c517b5b2f697,GDL-36de8d8a240a,exact_duplicate,GDL-36de8d8a240a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/취업성공지원과/GUIDE-7C196CD6A8F9_진로상담 및 취·창업 비교과 프로그램 운영 지침/한국교통대학교 진로상담 및 취창업 비교과 프로그램 운영 지침(2020.11.20. 지침 제312호).hwp
EXACT-c517b5b2f697,GDL-36de8d8a240a,exact_duplicate,GDL-36de8d8a240a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7C196CD6A8F9/versions/2020-11-20_1037330/full_text/한국교통대학교 진로상담 및 취창업 비교과 프로그램 운영 지침(2020.11.20. 지침 제312호).hwp
EXACT-c5e7355a0f58,GDL-76f518bf968e,exact_duplicate,GDL-76f518bf968e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-EA0B8DDCBABE/versions/2021-03-05_1041735/full_text/홈페이지 운영 지침(제347호).hwp
EXACT-c6250684deea,GDL-c1e3e6bf93e7,exact_duplicate,GDL-c1e3e6bf93e7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-30EEC2F96F6A_대학혁신지원사업 관리운영지침/한국교통대학교 대학혁신지원사업 관리운영 지침(2019. 12. 31.).hwp
EXACT-c6250684deea,GDL-c1e3e6bf93e7,exact_duplicate,GDL-c1e3e6bf93e7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-30EEC2F96F6A/versions/2019-12-31_1029430/full_text/한국교통대학교 대학혁신지원사업 관리운영 지침(2019. 12. 31.).hwp
EXACT-c64dc25ee060,GDL-4c0ae30f1586,exact_duplicate,GDL-4c0ae30f1586,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-5EFABBDC17E5/versions/2021-12-01_1047337/full_text/한국교통대학교 대학의 평생교육체제 지원 사업 운영 지침(공포용).hwp
EXACT-c6b4a9ecf916,GDL-042b39658af0,exact_duplicate,GDL-042b39658af0,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/재무과/GUIDE-A043D78F4437_금고지정심의위원회 운영 지침/한국교통대학교 금고지정심의위원회 운영 지침(2021.06.01. 지침 제365호).hwp
EXACT-c6b4a9ecf916,GDL-042b39658af0,exact_duplicate,GDL-042b39658af0,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A043D78F4437/versions/2021-06-01_1042684/full_text/한국교통대학교 금고지정심의위원회 운영 지침(2021.06.01. 지침 제365호).hwp
EXACT-c7cad90a82bd,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-489D1123DCFE/versions/2020-03-04_1031317/other/한국교통대학교 전임교원 강의 책임시간 감면 지침 일부개정(지침 제252호).hwp
EXACT-c83809b31c2a,GDL-ac0f14063c5a,exact_duplicate,GDL-ac0f14063c5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-AEA00C225CDC/versions/2025-03-25_1078220/other/국립한국교통대학교 전임교원 신규채용 전형지침(제599호 2025.03.25. 일부개정).hwp
EXACT-c86a02c06548,GDL-d60ad353cfa5,exact_duplicate,GDL-d60ad353cfa5,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-2AA4B222EF6F_자유전공학부 학과배정 지침/한국교통대학교 자유전공학부 학과배정 지침.hwp
EXACT-c86a02c06548,GDL-d60ad353cfa5,exact_duplicate,GDL-d60ad353cfa5,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-2AA4B222EF6F/versions/2016-05-23_5111/full_text/한국교통대학교 자유전공학부 학과배정 지침.hwp
EXACT-c898983e9caf,GDL-dfe55f634cfc,exact_duplicate,GDL-dfe55f634cfc,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-AB2969DC6914/versions/2021-06-30_1043394/full_text/02_한국교통대학교 전임교원 신규채용 전형지침 일부개정 전문안.hwp
EXACT-c908b007f9e9,GDL-f1200c3fbd2b,exact_duplicate,GDL-f1200c3fbd2b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-9653A4FEC151_강의윤리 강령/한국교통대학교 강의윤리 강령.hwp
EXACT-c908b007f9e9,GDL-f1200c3fbd2b,exact_duplicate,GDL-f1200c3fbd2b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9653A4FEC151/versions/2017-12-04_1012573/other/한국교통대학교 강의윤리 강령.hwp
EXACT-ca255d0d9dc4,GDL-309d9ab0dc5a,exact_duplicate,GDL-309d9ab0dc5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-1EF3540A9325_졸업자격인증제 운영지침/한국교통대학교 졸업자격인증제 운영 지침 제정(안).hwp
EXACT-ca255d0d9dc4,GDL-309d9ab0dc5a,exact_duplicate,GDL-309d9ab0dc5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1EF3540A9325/versions/2019-03-01_1023380/full_text/한국교통대학교 졸업자격인증제 운영 지침 제정(안).hwp
EXACT-ca2cb647bb21,GDL-4cca76bcc4ce,exact_duplicate,GDL-4cca76bcc4ce,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A6F09F22A73A/versions/2026-04-24_1121700/other/국립한국교통대학교 교육공무원 복무처리 요령(지침) 일부개정.hwp
EXACT-caacfb47c160,GDL-acbe22e527ed,exact_duplicate,GDL-acbe22e527ed,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/공학교육혁신센터/GUIDE-803DFBEB670F_IDF 운영지침/한국교통대학교 IDF 운영지침(2020.11.10. 지침 제311호).hwp
EXACT-caacfb47c160,GDL-acbe22e527ed,exact_duplicate,GDL-acbe22e527ed,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-803DFBEB670F/versions/2020-11-10_1037091/full_text/한국교통대학교 IDF 운영지침(2020.11.10. 지침 제311호).hwp
EXACT-cc083bfd6fab,GDL-f2f8b1295412,exact_duplicate,GDL-f2f8b1295412,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-D2124BB316B4/versions/2023-10-05_1064327/other/한국교통대학교 학생자치기구 선거 시행세칙(2023.10.05.).hwp
EXACT-cc0acaba82f8,GDL-42080ca089c9,exact_duplicate,GDL-42080ca089c9,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/취업성공지원과/GUIDE-285766F72DAA_K+상담이음 통합위원회 구성 및 운영지침/한국교통대학교 K+상담이음 통합위원회 구성 및 운영지침(2020.10.16. 지침 제301호).hwp
EXACT-cc0acaba82f8,GDL-42080ca089c9,exact_duplicate,GDL-42080ca089c9,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-285766F72DAA/versions/2020-10-16_1036462/full_text/한국교통대학교 K+상담이음 통합위원회 구성 및 운영지침(2020.10.16. 지침 제301호).hwp
EXACT-cc50491b6a63,GDL-1e3ec4dce1d8,exact_duplicate,GDL-1e3ec4dce1d8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/교무과/GUIDE-BA83F356BE63_방문교수 인사에 관한 지침/한국교통대학교 방문교수 인사에 관한 지침(2021.5.27. 지침 363호).hwp
EXACT-cc50491b6a63,GDL-1e3ec4dce1d8,exact_duplicate,GDL-1e3ec4dce1d8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-BA83F356BE63/versions/2021-05-27_1042628/full_text/한국교통대학교 방문교수 인사에 관한 지침(2021.5.27. 지침 363호).hwp
EXACT-cc84f476a470,GDL-611a05214ba4,exact_duplicate,GDL-611a05214ba4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-A6D69271E7FE_교내 학술연구과제 관리지침/7-교내학술연구과제관리지침.hwp
EXACT-cc84f476a470,GDL-611a05214ba4,exact_duplicate,GDL-611a05214ba4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A6D69271E7FE/versions/2015-04-20_5067/full_text/7-교내학술연구과제관리지침.hwp
EXACT-ccacaf663932,GDL-9a218b6ea0a4,exact_duplicate,GDL-9a218b6ea0a4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-577D0F86902E_교양교욱과정 편성지침/한국교통대학교 교양교육과정 편성지침(2017.7.11).hwp
EXACT-ccacaf663932,GDL-9a218b6ea0a4,exact_duplicate,GDL-9a218b6ea0a4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-577D0F86902E/versions/2017-07-11_1009563/full_text/한국교통대학교 교양교육과정 편성지침(2017.7.11).hwp
EXACT-ccceabc2e347,GDL-ab80c302ea7b,exact_duplicate,GDL-ab80c302ea7b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1C292ECD8FC6/versions/2020-03-04_1036851/other/관생생활수칙(2020.03.04.개정).hwp
EXACT-cd08ba92bc13,GDL-3343e8906ba3,exact_duplicate,GDL-3343e8906ba3,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-4E8DAA2141E2/versions/2020-01-06_1029489/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-cdab01200e00,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-FA10ADCB6940_전임교원 강의책임시간 감면 지침 2023.5.22/한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정(개정2023.5.22.지침제486호).hwp
EXACT-cdab01200e00,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-FA10ADCB6940/versions/2023-05-22_1061012/other/한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정(개정2023.5.22.지침제486호).hwp
EXACT-ce0012b15a99,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2020-03-04_1031353/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-ce43febe7989,GDL-ddc85ecec626,exact_duplicate,GDL-ddc85ecec626,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/교무과/GUIDE-89ED9E4979D2_전임교원 사외이사 등 겸직허가에 관한 지침/전임교원 사외이사등 겸직에 관한 지침(20160405).hwp
EXACT-ce43febe7989,GDL-ddc85ecec626,exact_duplicate,GDL-ddc85ecec626,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-89ED9E4979D2/versions/2016-04-11_5107/full_text/전임교원 사외이사등 겸직에 관한 지침(20160405).hwp
EXACT-ce4977239a04,GDL-309d9ab0dc5a,exact_duplicate,GDL-309d9ab0dc5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A12FD1E1307D/versions/2021-08-30_1044739/full_text/한국교통대학교 졸업자격인증제 운영 지침.hwp
EXACT-ce67becaf442,GDL-8996d767d6e8,exact_duplicate,GDL-8996d767d6e8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A171780FE5F6/versions/2023-01-05_1058045/comparison_table/개정 이유 및 신구조문 대비표.hwp
EXACT-ce9a3f9587a3,GDL-342bcc06da83,exact_duplicate,GDL-342bcc06da83,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-26A2F2B07222/versions/2023-05-02_1060559/amendment_reason/개정사유 및 신구조문 대비표(융합교육위원회 구성 및 운영지침).hwp
EXACT-cf86fe43dc07,GDL-f1e82879310c,exact_duplicate,GDL-f1e82879310c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학홍보과/GUIDE-D9656ACAF691_입학전담 지도교수 운영지침/한국교통대학교 입학전담 지도교수 운영지침(2021.6.8.지침제373호).hwp
EXACT-cf86fe43dc07,GDL-f1e82879310c,exact_duplicate,GDL-f1e82879310c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-D9656ACAF691/versions/2021-06-08_1042917/full_text/한국교통대학교 입학전담 지도교수 운영지침(2021.6.8.지침제373호).hwp
EXACT-cf91f5c6f53f,GDL-1cb62403f911,exact_duplicate,GDL-1cb62403f911,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총무과/GUIDE-40B3417856BD_공무원 인사 지침/한국교통대학교 공무원 인사 지침(2021.3.18.공포 지침 제350호).hwp
EXACT-cf91f5c6f53f,GDL-1cb62403f911,exact_duplicate,GDL-1cb62403f911,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-40B3417856BD/versions/2021-03-18_1041036/full_text/한국교통대학교 공무원 인사 지침(2021.3.18.공포 지침 제350호).hwp
EXACT-cfbf2ed7489b,GDL-67f31fdb7fc8,exact_duplicate,GDL-67f31fdb7fc8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9419508E3700/versions/2025-12-30_1085136/full_text/국립한국교통대학교 학과평가 지침(2025.12.30. 지침 제640호).hwp
EXACT-cfe366344528,GDL-c198d9eac77e,exact_duplicate,GDL-c198d9eac77e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/교원인사팀/GUIDE-097A177D3EF0_강사 인사 등에 관한 지침/한국교통대학교 강사 인사 등에 관한 지침.hwp
EXACT-cfe366344528,GDL-c198d9eac77e,exact_duplicate,GDL-c198d9eac77e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-097A177D3EF0/versions/2019-11-12_1029526/full_text/한국교통대학교 강사 인사 등에 관한 지침.hwp
EXACT-d06c2c442eb5,GDL-96a85ddf265c,exact_duplicate,GDL-96a85ddf265c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,"sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-A4523980D39C_경영성과관리시스템 운영 지침 ,/한국교통대학교 경영성과관리시스템 운영 지침(제390호 2021.9.13.).hwp"
EXACT-d06c2c442eb5,GDL-96a85ddf265c,exact_duplicate,GDL-96a85ddf265c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A4523980D39C/versions/2021-09-13_1045194/full_text/한국교통대학교 경영성과관리시스템 운영 지침(제390호 2021.9.13.).hwp
EXACT-d0cc64b2778d,GDL-f0513d11780b,exact_duplicate,GDL-f0513d11780b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,"sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-E8A287F0A3F8_부서평가 지침 ,/2. 국립한국교통대학교 부서평가 지침 개정(안)-최종최종.hwp"
EXACT-d0cc64b2778d,GDL-f0513d11780b,exact_duplicate,GDL-f0513d11780b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-E8A287F0A3F8/versions/2023-12-15_1065928/full_text/2. 국립한국교통대학교 부서평가 지침 개정(안)-최종최종.hwp
EXACT-d0dc6f7fcd69,GDL-d795ba5c8eb7,exact_duplicate,GDL-d795ba5c8eb7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0569F1E586C1/versions/2025-10-16_1083340/full_text/국립한국교통대학교 행정조직 팀제 운영지침.hwp
EXACT-d0e390079431,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85D7B765E265/versions/2018-01-02_1013208/full_text/전임교원 강의책임시간 감면지침.hwp
EXACT-d1143e4d6b27,GDL-76f518bf968e,exact_duplicate,GDL-76f518bf968e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-EA0B8DDCBABE/versions/2019-04-30_1024339/full_text/홈페이지 운영 지침(2019.04.30.제202호).hwp
EXACT-d1a8b81fb5d5,GDL-e8080ad9f796,exact_duplicate,GDL-e8080ad9f796,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기초교육원/GUIDE-F0E8346F4F55_교양 책임교수 위원회 운영 지침/교양 책임교수 위원회 운영 지침(지침 162호).hwp
EXACT-d1a8b81fb5d5,GDL-e8080ad9f796,exact_duplicate,GDL-e8080ad9f796,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-F0E8346F4F55/versions/2018-09-18_1019341/full_text/교양 책임교수 위원회 운영 지침(지침 162호).hwp
EXACT-d1df7d262675,GDL-ac0f14063c5a,exact_duplicate,GDL-ac0f14063c5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-AEA00C225CDC/versions/2022-11-29_1057064/full_text/한국교통대학교 전임교원 신규채용 전형지침.hwp
EXACT-d2428e36f014,GDL-82328b832366,exact_duplicate,GDL-82328b832366,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총무과/GUIDE-B5BD35B12050_개인정보처리시스템 접근권한 관리 지침/한국교통대학교 개인정보처리시스템 접근권한 관리지침(제294호).hwp
EXACT-d2428e36f014,GDL-82328b832366,exact_duplicate,GDL-82328b832366,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-B5BD35B12050/versions/2020-09-04_1035345/full_text/한국교통대학교 개인정보처리시스템 접근권한 관리지침(제294호).hwp
EXACT-d2563a08b4eb,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-013DFECC88F6/versions/2021-08-09_1044197/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-d3f008ae1c89,GDL-cc6c7f3a04fa,exact_duplicate,GDL-cc6c7f3a04fa,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-955E50C41ABD/versions/2022-10-05_1055366/full_text/한국교통대학교 산학협력단 부속기관 설치·운영 지침(2022.10.05. 지침 제449호).hwp
EXACT-d442335b0143,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-013DFECC88F6/versions/2023-10-02_1064042/other/한국교통대학교 교육과정 편성지침 일부개정(2023.10.2. 제503호).hwp
EXACT-d45c437f519c,GDL-db3cc9c6f240,exact_duplicate,GDL-db3cc9c6f240,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학홍보과/GUIDE-1DD2A9DFBB31_선행학습영향평가 위원회 지침/(제281호 공포문)선행학습영향평가 위원회 지침.hwp
EXACT-d45c437f519c,GDL-db3cc9c6f240,exact_duplicate,GDL-db3cc9c6f240,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1DD2A9DFBB31/versions/2020-08-03_1034482/full_text/(제281호 공포문)선행학습영향평가 위원회 지침.hwp
EXACT-d462a50f3fe9,GDL-ddc85ecec626,exact_duplicate,GDL-ddc85ecec626,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-89ED9E4979D2/versions/2017-11-20_1012207/full_text/붙임4_공포문_전임교원 사외이사 등 겸직허가에 관한 지침 폐지안.hwp
EXACT-d4ed694bd370,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2021-12-21_1048189/full_text/교육연구학생지도 비용 지급에 관한 지침(2021.12.21.).hwp
EXACT-d5cefd5444c2,GDL-8e644de735a6,exact_duplicate,GDL-8e644de735a6,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1DD2A9DFBB31/versions/2015-04-21_5081/full_text/선행학습영향평가 위원회 지침.hwp
EXACT-d5e70528c040,GDL-f0513d11780b,exact_duplicate,GDL-f0513d11780b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-DB05065263B2/versions/2020-12-02_1037643/full_text/[붙임1] 한국교통대학교 부서평가 지침_20201202.hwp
EXACT-d60a7f5619ef,GDL-d795ba5c8eb7,exact_duplicate,GDL-d795ba5c8eb7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0569F1E586C1/versions/2025-04-09_1078585/other/국립한국교통대학교 행정조직 팀제 운영지침 일부개정.hwp
EXACT-d64e42ca3510,GDL-90f9dfe2a532,exact_duplicate,GDL-90f9dfe2a532,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-FDA61F112749_연구소 설립·운영에 관한 지침/한국교통대학교 연구소 설립운영에 관한 지침(2019.8.14).hwp
EXACT-d64e42ca3510,GDL-90f9dfe2a532,exact_duplicate,GDL-90f9dfe2a532,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-FDA61F112749/versions/2019-08-14_1026920/full_text/한국교통대학교 연구소 설립운영에 관한 지침(2019.8.14).hwp
